k_rock,rho_cp_rock,gradT,u_inf,mass_flow,depth,l_horiz
2.391028979,2848016.637,0.046320826,-1.754893571,8.634028743,3677.832588,219.568734
2.888750778,3430735.128,0.080115043,-0.636340993,4.475845049,4875.825034,2731.137297
2.148393534,3022959.503,0.096190608,-0.990659173,11.08688408,2045.406946,1421.947929
2.33727926,3516186.495,0.092382476,0.190993035,6.996155233,3403.722824,1946.527585
3.387729649,2619156.791,0.114865694,-1.365228668,9.720092782,3440.822619,2458.606645
4.082767025,2604129.093,0.038282321,-2.488863531,3.037100111,2437.121116,2245.578671
4.942888735,3425937.329,0.048931226,0.064114495,6.374381841,2660.150989,4536.205341
5.18101686,3268271.693,0.021859201,-1.742800053,10.32244275,2559.522315,2577.668517
1.849472001,2909644.429,0.089682837,-1.114265045,8.514568749,2327.346226,2881.726061
3.530516872,2960027.99,0.024471272,0.250502763,9.392832644,4728.097849,4677.00935
4.320596554,3384622.997,0.067711245,-2.666198843,9.328216711,3341.352652,755.8988023
4.112874277,3655989.229,0.095491353,-2.672715543,4.640141577,2940.779151,3272.756671
4.502475292,4091067.745,0.09221787,-2.82379594,6.202517631,3660.960953,2787.192609
4.588440885,2199317.578,0.077591693,0.730840386,4.55391045,3133.245504,4393.499244
3.083109705,2368248.254,0.070722127,-0.749205452,8.375409558,3849.992299,4426.073255
3.718605421,2591303.735,0.117278394,-1.721550106,5.808046423,4153.642655,2895.877282
4.018291097,2143958.074,0.096424231,-1.381920186,10.28491304,4614.742868,1791.558863
3.160639411,2973618.037,0.104928075,-2.049279571,4.650650998,4661.383623,2604.336989
2.84460672,3617615.121,0.041084706,-0.950270716,10.50423934,2600.117587,1399.394584
4.326225294,3349055.904,0.108366946,0.309192218,3.863845389,4023.511085,3875.416609
4.679401261,3117963.532,0.112751524,-2.467356761,6.827402852,3885.318652,782.3591325
2.214429655,3579643.82,0.058656742,0.799584443,4.720597221,2097.897785,4650.994845
3.789817724,3870791.473,0.025919699,-2.820253455,10.29104995,2646.197739,928.910444
3.277754094,2131190.104,0.074110572,-2.275026608,6.9017159,4578.46402,3773.300878
3.708351135,2261668.488,0.091013027,0.32935111,11.79492923,2779.84141,4113.468971
4.698489673,3024972.483,0.06335538,0.007113179,11.52882651,3070.592369,4434.528831
2.96351184,2279394.834,0.021389398,-1.495576184,12.29904602,3163.202687,1259.770246
2.314986994,3687501.739,0.068503522,-1.867853027,6.286629644,2360.500856,2085.999553
4.647572625,2880950.515,0.058893287,-1.605071345,6.010083951,4072.276311,3435.426612
4.055991547,2746554.74,0.085708178,-1.361014837,8.199595845,4711.772456,24.38967032
5.098889115,2434086.983,0.045818855,-0.62531246,9.615881416,2706.427652,663.0085186
5.105502419,3016536.651,0.067026105,-1.303619561,9.742413346,2510.465751,33.61920319
4.912672834,3190181.372,0.111128116,0.133447813,9.754820617,3068.011318,1016.1108
3.977683372,2167265.491,0.066986207,-1.640449848,11.38915125,3689.68334,4099.178554
4.073855239,2129789.797,0.09480274,-0.004181872,3.572821829,2356.742547,2468.309004
5.005623054,3127697.411,0.075922099,-2.681040526,8.281492508,4417.125527,4984.265921
4.63846517,3126831.682,0.108694184,-2.087531946,5.054163095,2158.157224,3231.484465
2.871236881,2353244.267,0.036117255,-0.392503592,11.76452849,3780.370824,1871.190062
3.240854052,2345736.27,0.079819161,-2.600757914,10.39629257,2379.547413,2837.395396
4.9339079,3493254.591,0.108485412,-2.334066108,10.78200927,4753.787573,1961.749307
1.96744316,3066528.181,0.028472975,-0.920992884,6.220424286,4281.206268,546.6685335
2.970756907,2319977.849,0.022094412,-1.769252485,3.866381511,2072.122987,1951.193351
3.909655877,2458754.414,0.094476556,0.693814494,4.186894426,2829.190752,1733.079108
4.005915203,2340095.638,0.117588123,-1.172426167,4.284393162,3747.125992,3526.213072
3.440035882,2878893.688,0.107035218,-0.767014012,10.59888111,3652.449771,2261.035709
5.175897925,3540101.262,0.071673663,-2.113792537,8.171050201,2804.522688,937.6001216
2.604888638,3366480.626,0.119426303,0.400945131,9.600701098,2673.905053,1573.397929
2.418862799,2759295.234,0.054835381,-2.140398689,9.358264382,2900.92332,4614.988798
2.885067864,3381517.153,0.049515113,0.965899023,10.49496744,2224.55497,1806.720724
3.715441319,3659226.524,0.042959345,-2.92677214,3.072147817,2005.337405,2813.515292
2.753440752,3737515.688,0.048860655,-0.036119853,11.5648465,2543.020126,3119.878187
4.175190564,3934551.735,0.041744609,-0.227590654,6.461772423,4723.453552,1708.001449
2.587924686,2651104.758,0.03365595,-1.598027953,12.147787,2772.526278,3127.907197
1.801540004,2282980.765,0.076956577,-0.615727532,12.29594566,2461.81225,532.08303
4.280323179,4055083.065,0.029629939,-1.491536568,9.099243,2923.758499,996.728342
4.671568982,3448902.543,0.049024954,-0.439395563,11.84676779,2117.632291,2934.306444
2.439753624,2337559.504,0.113196102,-2.273253609,4.795954125,3429.695593,3049.266042
4.597019781,3295863.072,0.03015618,-1.545004369,4.772893307,3215.322201,4845.265514
2.699039831,2121297.586,0.083571006,-0.124301024,2.555138216,3333.752841,3869.366987
3.583030705,3636726.936,0.06450924,-0.486626485,5.074687881,3769.637456,4749.72946
4.470548668,2916459.283,0.023501712,-0.433047071,11.03541343,4380.318011,1442.168079
2.302620821,3853745.289,0.072318145,-0.592185724,4.313081611,3490.946511,3670.425053
2.217169747,2655014.755,0.044011895,-0.973628158,4.696482494,2367.038313,2487.992809
3.19398304,3016116.062,0.09729689,0.637869927,8.14601535,4772.077994,1799.631147
4.553723117,3062320.157,0.096679674,-2.375553466,6.054212886,3230.02263,230.4975986
4.953520687,2111960.465,0.11926894,-2.913468003,5.071414821,2761.786674,3899.272897
1.985834941,3680750.391,0.063799926,0.153068873,7.089174598,4402.749742,1379.844542
5.016114492,3974032.133,0.046843272,0.208591671,10.28687521,2380.33484,4568.348893
3.419418339,3696106.776,0.036614638,0.228867923,3.644771898,2320.416974,749.1388186
3.127846289,2390490.417,0.051470264,0.880766567,3.258671883,2420.157469,2634.937312
2.156319469,3430061.737,0.092847343,-1.860172553,5.964150346,2577.044075,4231.184629
2.584071805,4021052.944,0.080448332,-0.708699846,6.670740881,4302.301555,2885.74739
4.106124403,3456562.974,0.069072035,-1.103855804,11.66912258,2476.223821,4921.152956
4.922990368,2527991.6,0.061324156,-1.23034609,5.529595141,3112.238683,1177.047576
4.275028105,2084915.312,0.086793954,-1.27459351,5.915913868,2733.459522,1444.326203
2.296297857,3958547.739,0.061702141,-0.398025021,10.6229127,4839.876581,4655.080838
4.172683438,2822478.2,0.061575661,0.375299356,3.109409915,3032.886069,2816.370184
3.195379122,3136101.402,0.060088666,-0.881399563,12.1018944,3161.196558,3680.357427
2.855244693,2919443.863,0.103338306,-2.692188409,9.223892799,3981.20499,276.7969745
5.215559737,3343503.034,0.083083871,-2.459141379,8.384225897,3599.961346,3965.551081
2.671877427,3858856.636,0.081472311,-2.702899072,7.277166724,4823.974983,4871.078984
2.308271592,3937729.171,0.074570887,-1.439686043,9.518336193,4417.865871,4003.785109
4.261847968,3481416.488,0.108745331,-1.690461774,12.20392562,4514.539312,3159.579243
3.441453962,3556050.434,0.070544951,-1.882085857,4.363103241,2536.160238,3870.470754
5.07208585,3191925.23,0.03300728,-2.783226155,4.993329947,4969.202338,210.3826041
1.780360189,3253321.802,0.035565942,-1.253828214,4.660084266,3785.725944,3971.42963
3.080270225,3115678.77,0.063012208,0.271052303,10.12482722,4111.129307,2213.265046
4.949094528,3736709.883,0.109866101,-2.28720857,11.31694356,3565.16234,1277.508738
4.48679427,2551133.088,0.119764841,0.506003223,11.39446574,4391.003744,4375.053531
4.271536029,3839698.135,0.07830838,-0.672988241,7.290330905,3972.447393,4642.714517
3.276715858,2666930.714,0.034670438,-0.232963876,10.20813619,3011.148722,4548.840718
2.020670269,3570204.2,0.108698704,-2.578047243,4.452005584,4421.759781,1902.643122
2.668723966,3814293.476,0.04220759,0.2251569,4.180929799,3046.596882,2593.601929
3.369096955,2689748.563,0.117748525,0.94292977,8.341607354,2406.350942,1110.654315
3.290879098,3757994.351,0.117323815,-1.919867583,8.951162419,4946.416269,46.58441881
1.950169018,3424228.826,0.080296906,-0.273616909,8.192908346,4059.987195,1462.462203
4.919048142,3581436.558,0.074218842,-2.700994118,10.24932697,4114.603643,1313.699793
2.766115574,2555945.344,0.077165152,-2.215346858,10.63367489,4836.785655,4556.722418
4.520658599,2417835.236,0.087461005,-1.597309205,4.378403602,4148.094809,4915.50183
1.579239786,3642979.35,0.096504434,-2.406996006,2.773511502,2109.9587,1638.855713
2.05813974,3018830.556,0.09016503,-2.567269154,7.511609442,4730.355996,2630.410113
4.975953098,2862476.621,0.104602747,0.150195498,8.616895667,3360.271147,1338.223187
4.077135636,3295965.886,0.022510718,-2.269430741,9.042840672,2909.891961,3835.595447
3.596522283,3450317.772,0.111086809,-2.938057128,10.80383882,3033.44188,122.2009975
2.449309955,2534179.581,0.034682226,-1.079923591,7.856209773,4395.009596,1929.400589
1.939754943,3957628.536,0.111934647,0.61733286,3.537375449,2901.251509,4607.6766
5.148504851,2231223.567,0.10262638,-0.069155021,10.06723435,4105.76884,2091.148235
1.589671922,2359964.199,0.07785983,-1.203923333,11.16429877,3266.497599,2929.352074
2.521466685,2735593.807,0.100495776,-2.12502523,6.875221775,3881.47272,4784.735561
3.954749361,3714900.079,0.061420787,-0.588582674,11.0382569,4953.374555,1045.358879
2.881775175,3612343.45,0.065047431,-1.467499602,10.54967735,4116.676691,2262.389453
2.630863545,2516249.65,0.028911629,0.388833502,8.470894342,2227.592306,2371.328932
3.757507725,3148220.061,0.045494438,-1.161396471,9.06848107,3468.010386,1405.217218
2.4642441,2215123.569,0.062681675,-0.893079899,3.38620185,2503.279306,979.955792
4.106812765,3140245.779,0.096493266,-0.935103232,3.092635325,3992.240302,4360.780755
3.56881769,3189148.502,0.109554176,-0.410983142,9.026922195,4165.922828,742.069057
4.81642889,2439347.269,0.081140124,0.170620845,11.67105736,3928.247399,2249.324771
3.899051481,4131669.468,0.021573772,0.983055121,4.260196925,3228.30202,577.0091895
4.327542266,3596198.684,0.083781032,-1.601378773,2.694879887,3250.549167,3421.382454
2.507224593,2258337.03,0.044670261,0.104100806,4.642829697,2498.760886,3300.060527
3.881360391,2288214.199,0.067035581,-0.525931643,4.87390893,2109.028986,235.6035843
3.770895843,2926587.125,0.101915241,-2.412883871,8.058482411,3634.453177,3467.006198
4.842196976,3678611.722,0.118722441,-1.665132526,3.124941168,2989.007294,315.8195956
4.739968733,3561128.618,0.090431597,-1.926871232,6.455683393,3580.294861,336.7449068
1.974681765,2263546.979,0.059883901,-1.454464273,2.926735381,2206.453128,4617.67505
3.177901983,2602606.934,0.061814282,-1.039050963,11.07332214,4232.900482,1184.237348
2.740838434,4103462.39,0.096449613,-1.724208653,10.80671977,4199.735449,3934.354005
3.751810425,2586583.097,0.035010934,-1.880478157,10.29902931,4900.5392,4497.729114
1.966788756,2929928.321,0.100579127,-2.11445721,12.1154441,2160.080125,1251.826823
4.886131615,3221128.378,0.051286692,-1.177020194,8.837878549,2403.876168,3658.256188
3.02702848,3876507.959,0.088939153,-0.559247398,7.360574092,2669.43489,967.2601707
2.342137187,3557420.88,0.083945377,-2.42344435,3.423745315,4882.942309,1241.538464
4.016795893,3909382.357,0.052208968,0.306023913,12.19956949,2495.32825,4109.448604
2.863242092,3063812.408,0.065086917,-2.713861499,10.63707307,3624.609663,1665.039195
2.799692113,3292817.434,0.022625893,-1.025278965,8.57050363,4169.17373,4601.680973
4.335445114,2435964.971,0.056574703,-0.409027085,5.68132994,3232.22225,1775.306524
4.876735614,3136537.796,0.061653399,-2.630321369,3.809903066,4968.386967,0.638873959
4.793314953,3640922.878,0.08694358,0.360492559,2.924022822,4286.238726,3063.957788
1.803893415,3535568.136,0.074579173,0.864812639,3.52886538,3724.20714,3485.463993
2.098489019,2797400.405,0.024289563,0.764667651,3.330634221,3086.427485,519.0284867
1.937465044,2678063.237,0.109678284,-0.923500851,9.985804606,4285.717444,4277.40219
2.246471435,4011944.482,0.064446891,-2.947711103,10.02783467,4830.617775,212.6603934
4.147358048,2090292.097,0.103834992,-1.903883357,11.58247857,4244.212561,4678.51756
1.599135703,3633979.706,0.048679954,-2.832910202,11.09083044,4518.31336,4570.491071
4.87297328,3265895.99,0.026028088,-0.516115579,3.390122201,4081.372512,637.7374897
2.339466803,4072178.615,0.052275991,0.700137416,11.49842036,3037.680066,4304.391789
4.733050425,2124461.308,0.048962179,-1.217811208,6.175615822,2560.068575,4490.47601
4.843786839,3846969.411,0.117010519,-2.922421599,3.607921788,2731.86994,1500.398428
4.193807498,2446003.305,0.1036986,-1.579441976,7.167768415,4007.194633,1095.921733
2.111970226,3394296.165,0.076778569,-2.998711234,11.51802085,4737.35347,1999.212238
2.57982264,2271816.066,0.061038322,-2.354837249,11.79285705,2203.297734,1821.988417
2.324093611,2367168.146,0.108814041,-0.552717583,5.348751784,2200.497137,3273.206074
2.402952706,2728137.932,0.107453117,-1.202713443,4.703837554,4330.454042,2770.705447
4.695757825,3711598.004,0.116221276,-0.486360432,9.120477328,3633.093588,3455.872761
3.085423467,3050135.933,0.078147219,-1.883521971,12.47351338,2142.571006,3743.609685
3.933267738,2727239.386,0.114148181,-2.158941263,11.0966553,4043.101854,2921.63329
3.171170893,2890753.36,0.070797325,-2.555956994,5.909066925,3186.756151,3310.295704
2.831835186,2237369.756,0.119454231,0.149596948,12.16032423,3195.053401,1954.290333
2.328389418,2567349.042,0.079603896,-1.753937586,12.15188317,4679.092097,4585.000904
3.885308328,2136229.632,0.067631076,-2.409736352,4.835802475,2003.240668,667.4733663
3.777920206,2947291.749,0.103910933,-2.053907472,2.911690508,3358.484125,1120.318096
4.197309156,3778247.101,0.078093545,-0.593514426,5.274665975,2349.224611,1784.937776
3.539716997,2359564.748,0.027055788,-1.920725039,8.300723414,2973.061577,2051.504057
4.761987822,3582166.113,0.041494521,0.731777017,2.835187677,2089.921306,1828.322133
4.568825297,2776845.824,0.11620714,0.234820832,11.31551831,2647.044553,1012.360237
2.281817742,2595844.175,0.035532162,0.80676305,10.70361748,4474.285132,3547.51861
2.504804615,3481220.343,0.118393462,-0.515341047,3.26286908,3464.954271,133.4846157
4.59501946,2198376.971,0.112802951,-2.891003487,3.161153218,4488.52724,3929.758479
3.560699218,2741164.697,0.089737773,-2.853612314,7.565580448,2303.87322,360.3630086
5.16253274,2262273.126,0.088378956,-0.098693567,2.820235218,2602.818069,823.9981136
2.259318123,2442768.477,0.109595481,0.06964508,4.778585297,2907.362182,1895.915874
1.826675386,3198218.524,0.030078833,0.040620461,12.36644572,3720.585101,941.1830982
3.011633173,2362702.08,0.101934853,-0.15880074,12.49390213,3952.045755,1611.453198
4.248271491,2408307.423,0.096293127,-0.978849682,11.65276361,2815.098943,80.84437817
4.566348088,2174641.439,0.095197762,-1.945740389,2.623377792,4743.843975,4259.096253
4.458202272,3009312.065,0.070066226,-1.493681168,8.846697088,4898.896526,1370.553187
1.704567453,4079424.059,0.049248434,-0.668259606,6.381436758,4144.844919,1044.264936
3.164666647,4145899.698,0.028859576,-0.573191644,5.583205102,3050.931183,1875.149898
4.193280696,3071994.711,0.028154547,-1.284708897,8.080556509,3216.67775,993.8032038
1.857602571,3119733.711,0.113465319,-2.622284287,3.468129437,4994.517328,1324.613812
4.172940363,2197758.373,0.071232714,0.357107304,8.80530992,3571.266549,3884.010366
2.489126509,3353200.545,0.025971863,-2.48287965,9.6370051,4591.405588,273.5691855
4.483618009,2151401.584,0.095269905,-2.552191236,7.735133606,4358.346428,4066.40322
4.770786386,2680508.974,0.080210266,-1.852313004,9.713617856,3222.592947,4319.227761
2.316555087,3765802.473,0.072334862,-0.62123812,7.653006816,2986.389102,789.4191808
2.924187317,2238322.44,0.059700969,-1.198555777,6.495525984,2354.7881,4340.151558
4.368567763,2139845.359,0.040207689,-2.53569954,8.350611105,2843.636282,2514.875857
2.821286587,2240415.084,0.071350268,-1.263732175,10.44150187,2708.605689,2790.110316
5.03716266,2336258.556,0.097623425,-0.974589854,11.94089674,2643.084762,960.4303999
4.208346149,2543998.49,0.112125897,-1.767736348,5.347217104,2080.682519,819.3101488
4.823088426,2430754.531,0.114193449,0.240129219,11.8734373,2582.752551,1885.525171
3.023424317,4051500.165,0.067701798,-2.920975519,3.003564236,3051.527413,369.7815284
3.034274391,2863697.884,0.086558181,0.939612182,7.549970805,2468.775087,3024.405901
3.680322381,3221488.634,0.054916229,-1.277436584,10.35944739,2054.1351,1780.83091
2.830145534,3476281.302,0.051196102,0.677345217,7.087329475,4780.764527,3136.316858
2.926938098,2325145.901,0.064664644,-1.360560582,12.10379819,2236.085592,3.84947164
4.706615408,4085057.138,0.03663819,-0.129985351,7.064637303,3774.545532,1212.016263
3.977565589,2155947.567,0.032243771,-2.915181876,8.286299093,2030.721174,3663.199794
3.835561765,2218531.152,0.067903153,0.769186424,10.26050912,2517.975124,4439.89479
4.158766072,2917107.673,0.107817334,-0.567403688,10.47546515,3079.285629,3449.934915
3.134083947,4039297.604,0.030381177,0.631430996,8.49126472,3496.879019,611.6588608
1.926309756,2389838.403,0.024990864,-2.503069958,3.243228561,3702.836541,2672.287758
4.442597132,3539065.009,0.048267909,0.290331318,9.250251206,4180.652602,3316.185354
1.61897047,3411606.158,0.102709397,-0.52896836,3.370959586,4736.378983,550.625342
3.318770028,3588455.937,0.11703999,-2.296763221,6.815144867,2594.699482,2752.246079
3.346286005,4010008.6,0.024248879,-1.026450076,5.188960066,3285.432879,2430.813923
2.94750303,2286783.454,0.106769766,-1.39837393,7.402126455,3119.362717,1855.235854
1.645576998,3516504.755,0.096781296,-1.705405742,10.71477187,4666.907621,1543.054162
2.939432083,3053689.155,0.098034252,-1.459707231,4.865215983,2626.993464,2669.467611
2.984971122,4158561.59,0.045671232,-1.837400602,3.930057681,4848.613476,3150.24955
